'번호','영업상태구분코드','소재지전체주소','사업장명','업태구분명','좌표정보(x)','좌표정보(y)' 
'40894','1','서울특별시 서대문구 연희동 80-1 연희동빌딩 1층','노아스 로스팅','커피숍','193629.1741','451658.944'
'40899','1','서울특별시 중구 명동2가 107번지 1층','Mon-Ami (모나미)','커피숍','',''
'40900','1','서울특별시 중구 순화동 175 삼성생명에스원빌딩 2층','삼성웰스토리(주) 에스원 웰스토리카페','커피숍','197525.2161','450904.1227'
'40902','1','서울특별시 중구 명동2가 83-5번지 눈스퀘어빌딩 6층','리폴티 명동 눈스퀘어점','커피숍','198418.7417','451237.1686'
'40903','1','서울특별시 중구 인현동2가 197번지 1층','계화커피숍','커피숍','199510.1453','451287.9548'
'40905','1','서울특별시 서초구 내곡동 181-5번지 1층','리디아 플라워 앤 커피','커피숍','205712.0862','439206.5591'
'40906','1','서울특별시 서초구 양재동 217 금관 가동 B104호','B coffee(비커피)','커피숍','203059.6467','439960.5331'
'40907','1','서울특별시 서초구 잠원동 46-1번지 1층','미드나잇 피크닉','커피숍','201425.7211','445342.6221'
'40908','1','서울특별시 서초구 서초동 1573-14번지 1층 101호','할리스커피 교대역점','커피숍','201068.5429','443409.0584'
'40914','1','서울특별시 서초구 반포동 737-10 1층','탐앤탐스','커피숍','201989.9807','444853.4988'
'40915','1','서울특별시 은평구 응암동 85-51번지','사주카페','커피숍','193219.9224','455499.1924'
'40918','1','서울특별시 서대문구 창천동 461번지','더빈스11(The Beans11)','커피숍','193536.2989','450931.3634'
'40920','1','서울특별시 서대문구 창천동 5-21번지 1층','엠아이스위트','커피숍','194618.7315','450733.6154'
'40924','1','서울특별시 서대문구 홍제동 287-89번지 1층 서울여자간호대학교 간호실습관','그라찌에 서울간호대점','커피숍','195292.3169','455023.5424'
'40925','1','서울특별시 서대문구 대현동 142-17번지','아틴','커피숍','194937.1825','450780.9672'
'40926','1','서울특별시 성동구 행당동 1-56번지 지상1층','꼬밍(komin)','커피숍','203474.7526','451049.2025'
'40928','1','서울특별시 서초구 방배동 767-1번지 1층15호','보통의 하루','커피숍','198592.5724','443636.1634'
'40929','1','서울특별시 중구 태평로2가 68-9번지','온더로드(on the Road)','커피숍','197897.9','451220.481'
'40932','1','서울특별시 중구 다동 170-1번지','육미분식','커피숍','198178.212','451722.2396'
'40933','1','서울특별시 중구 정동 22 지상1층','카페 그린잇츠(Cafe Green eats)','커피숍','197279.3284','451765.4265'
'40934','1','서울특별시 중구 을지로5가 273-2번지 지하1층','14번지','커피숍','200099.931','451587.7201'
'40935','1','서울특별시 중구 충무로3가 57-8번지 1층','빈스마일(Bean''s Mile)','커피숍','199189.7862','451121.3423'
'40938','1','서울특별시 서대문구 충정로3가 470번지','스타벅스 충정로역점','커피숍','196662.3352','450999.9'
'40939','1','서울특별시 서대문구 홍제동 279-52번지 MKA빌딩','카페 곳','커피숍','195343.3238','454772.1458'
'40940','1','서울특별시 서대문구 북가좌동 342-14번지','카페겸','커피숍','192088.9408','453534.9989'
'40941','1','서울특별시 서대문구 북가좌동 342-14번지 3층','모모의 간식','커피숍','192088.9408','453534.9989'
'40943','1','서울특별시 중구 을지로1가 101-1번지 지하1층','마실','커피숍','198338.0956','451573.1295'
'40951','1','서울특별시 중구 쌍림동 25-18번지 1층','퓨로주스','커피숍','200281.4128','451278.3054'
'40954','1','서울특별시 서대문구 대현동 90-30번지 2~3층','지구별 고양이','커피숍','195030.5723','450589.8844'
'40958','1','서울특별시 중구 장충동1가 115-1번지 장충교회 1층','제이카페','커피숍','200504.3858','450799.316'
'40959','1','서울특별시 중구 순화동 1-170번지 에이스타워 1층','스타벅스 순화동에이스점','커피숍','197214.2058','451259.6719'
'40961','1','서울특별시 서대문구 홍은동 48-201번지 1층','154 SooDa(수다)','커피숍','194874.2588','454437.0968'
'40963','1','서울특별시 서대문구 홍제동 331번지','비카페(Bcafe)','커피숍','194754.6764','454078.0284'
'40964','1','서울특별시 서대문구 연희동 149-26번지','아이스프링커피(원천점)','커피숍','194307.2155','452674.7313'
'40965','1','서울특별시 중구 장충동1가 56-38번지 1층','코코부코 장충점','커피숍','200472.1605','450979.1046'
'40971','1','서울특별시 서대문구 충정로2가 98-2번지','따띠삼겹','커피숍','196891.8629','451390.9817'
'40974','1','서울특별시 중구 태평로1가 61-21번지 조선일보 지하1층','씨톡(C-Tok)','커피숍','197799.5442','451775.1693'
'40975','1','서울특별시 중구 을지로6가 18-185번지 밀리오레빌딩 8층 161호~165호','스치브카페','커피숍','200664.5829','451781.8684'
'40977','1','서울특별시 서대문구 연희동 83-13번지 1층','티에이블','커피숍','194042.7506','452223.0005'
'40978','1','서울특별시 중구 을지로1가 42번지 부림빌딩 아케이드 지하1층 2호','카베','커피숍','198185.7683','451601.0637'
'40980','1','서울특별시 서초구 반포동 19-3번지 신세계백화점 강남점 지하1층 식품매장내 이벤트코너','니나스(Nina''s)','커피숍','200250.4478','444683.2205'
'40983','1','서울특별시 서대문구 홍은동 403-21번지 1층','스케네 브라운','커피숍','193642.3074','453003.2966'
'40987','1','서울특별시 서대문구 남가좌동 191-10 1층','할리스','커피숍','192809.7964','452426.8148'
'40990','1','서울특별시 중구 오장동 206-37번지 지상1층','사과나무','커피숍','200087.8257','451349.24'
'40991','1','서울특별시 중구 남창동 1-1번지 외3필지(지상2층)','벨라지오','커피숍','198095.7952','450940.1084'
'40997','1','서울특별시 서대문구 홍은동 366-3번지','cafe heaven(카페 헤븐)','커피숍','193387.3051','453399.2257'
'40999','1','서울특별시 중구 장충동2가 174-1번지 (지상1층)','레트로웍스카페(Retro Works cafe)','커피숍','200147.9714','451008.6602'
'41001','1','서울특별시 중구 신당동 52-288번지 (지상1층)','나무','커피숍','201570.2254','451042.002'
'41002','1','서울특별시 중구 충무로5가 79-2번지 외1필지 (지상1층)','이디야커피동국대점','커피숍','199797.5965','451013.6871'
'41004','1','서울특별시 서초구 양재동 230번지','(주)클래식케이크코리아','커피숍','203811.3664','440070.7276'
'41005','1','서울특별시 서초구 양재동 5-6번지 1층','LODGE201(롯지이공일)','커피숍','203555.6651','442037.9478'
'41007','1','서울특별시 서초구 반포동 18-4번지 116호','blue table(블루 테이블)','커피숍','199547.1946','444540.2395'
'41008','1','서울특별시 서초구 우면동 738번지 예인교회 1층','Di Di(디 디)','커피숍','202162.9097','439913.4336'
'41015','1','서울특별시 중구 을지로1가 89-1번지 2호선 을리로입구역상가 지하1층','더베이크','커피숍','',''
'41016','1','서울특별시 서초구 반포동 736-17 2층','(주)커피빈코리아 영동점','커피숍','201948.284','444959.5244'
'41017','1','서울특별시 서초구 양재동 215번지 하이브랜드 패션관 2층 2192호','스위트밀 하이브랜드Ⅱ점','커피숍','203204.7556','440136.7812'
'41021','1','서울특별시 서초구 방배동 1026-25번지 방배CJ빌딩','투썸플레이스 방배CJ건설사옥점','커피숍','199971.1462','441431.4824'
'41022','1','서울특별시 서초구 서초동 1317-20번지 아라타워 5층 511호','(주)일몬도','커피숍','202276.9172','443970.968'
'41027','1','서울특별시 서초구 양재동 367-6번지 (1층?)','커피하우스융','커피숍','203919.2163','440792.1663'
'41029','1','서울특별시 서초구 양재동 11-87 1층','가마로 강정','커피숍','203279.2132','442394.1664'
'41033','1','서울특별시 서대문구 충정로3가 3-165번지','컵픽(CUP PICK)','커피숍','196577.6969','451212.4892'
'41036','1','서울특별시 서대문구 북가좌동 342-13번지 1층','커피베이증가점','커피숍','192098.9535','453526.2861'
'41040','1','서울특별시 서초구 우면동 761번지 3층','아이리스 카페','커피숍','201364.7515','439459.3073'
'41044','1','서울특별시 중구 필동3가 10-7번지 1층','필 카페','커피숍','199699.9458','450935.935'
'41045','1','서울특별시 중구 남산동2가 36-6번지 제령빌딩 1층','네스카페(남산점)','커피숍','198584.4046','450706.0081'
'41046','1','서울특별시 중구 신당동 40-280번지 금성교회 지하1층','언덕위에','커피숍','201595.03','450628.5806'
'41048','1','서울특별시 서초구 서초동 1659-13번지 2층 201호','설빙 교대역점','커피숍','201340.7434','443441.9539'
'41052','1','서울특별시 서초구 반포동 19-4번지 서울고속터미널1층 4호','탐앤탐스','커피숍','200554.744','444811.3648'
'41053','1','서울특별시 서초구 반포동 118-3번지 외 7필지 센트럴시티 파미에파크 지상1층 FP111호','더블해피니스 파미에파크점','커피숍','200514.003','444644.7712'
'41060','1','서울특별시 서초구 방배동 425-1번지 세양아르비제 102동 103호','커피홈(COFFEE HOME)','커피숍','198463.1234','442484.5062'
'41063','1','서울특별시 서초구 서초동 1617-33번지 1층','스타카토커피점','커피숍','201930.2413','442810.2806'
'41064','1','서울특별시 서초구 서초동 1467-80번지 ~83호 1층','푸드네트워크 주식회사(네스트)','커피숍','200642.014','441879.6873'
'41067','1','서울특별시 중구 을지로1가 50번지 삼성화재 삼성빌딩 1층','스타벅스 시청 플러스','커피숍','198160.4203','451559.1843'
'41068','1','서울특별시 중구 을지로1가 50번지 삼성화재 삼성빌딩 1층','스타벅스 서울시청점','커피숍','198160.4203','451559.1843'
'41071','1','서울특별시 서대문구 미근동 215번지 서소문아파트 점포A-1','커피락','커피숍','197144.0154','451197.976'
'41073','1','서울특별시 서대문구 연희동 134-16번지 1층','컨시어지 커피(concierge coffee)','커피숍','193914.3259','451819.4656'
'41074','1','서울특별시 서대문구 대현동 56-57번지','라이프커피 컴퍼니','커피숍','195181.4579','450697.1168'
'41075','1','서울특별시 중구 신당동 363-6번지 1층','미스터빈(Mr.Bean)','커피숍','200743.6048','450138.5498'
'41076','1','서울특별시 중구 인현동1가 101-1','셀렉토커피 을지로점','커피숍','199375.4571','451359.0138'
'41078','1','서울특별시 중구 중림동 355번지 브라운스톤 1층 111호','카페자스(caf''e JASS)','커피숍','197133.1818','450929.2537'
'41079','1','서울특별시 서초구 방배동 437-16번지 1층','커피사회(Coffee society)','커피숍','198516.3185','442254.6486'
'41081','1','서울특별시 서대문구 대현동 53-9번지','빅파운드커피','커피숍','195181.4579','450697.1168'
'41083','1','서울특별시 중구 을지로6가 18-12번지 두산타워 지하1층 41호','잇츠크리스피 베이커리','커피숍','200703.6256','451836.4583'
'41088','1','서울특별시 용산구 이촌동 197-5','티모커피','커피숍','196292.4521','446839.9417'
'41090','1','서울특별시 서대문구 남가좌동 324-31번지','달콤커피 명지대점','커피숍','193245.2568','453036.1854'
'41093','1','서울특별시 용산구 이태원동 74-27번지','아이도넛케어(I donut care)','커피숍','199258.3829','447919.0819'
'41094','1','서울특별시 용산구 한강로2가 254-1번지','커피정거장','커피숍','197297.8107','447748.0806'
'41096','1','서울특별시 서대문구 홍은동 357-8번지 1층','공간','커피숍','193332.2086','453402.1802'
'41098','1','서울특별시 용산구 이태원동 292-2번지','올어바웃미','커피숍','198947.4923','448424.7185'
'41105','1','서울특별시 중구 충무로4가 131-6번지 1층','스테이락 호텔','커피숍','199498.592','451071.935'
